Arquivo,Teste,Metodo,PWM,Kp,Ki,Kd
monitor_output_test8.txt,7,Lee,70,0.6406070577107741,1.6117482160784942,0.09291360346105457
monitor_output_test8.txt,7,SIMC,70,1.6397839480960534,2.459261536575167,0.14238111111111076
monitor_output_test8.txt,7,IMC_robusto,70,8.460900826438785,5.927551750521464,7.838634737385457
monitor_output_test8.txt,8,IMC,80,3.2,9.261456711372496,0.2595715516389882
monitor_output_test8.txt,8,Lee,80,0.7422864498094204,2.14832931948385,0.08186821530153696
monitor_output_test8.txt,8,SIMC,80,1.7109827734551504,3.0503042730631913,0.1387882666666665
monitor_output_test8.txt,8,IMC_robusto,80,8.18082420441872,7.165845279951987,6.061906963834415
monitor_output_test8.txt,9,IMC,90,3.1034482758620685,10.209080841287259,0.23524973074683592
monitor_output_test8.txt,9,Lee,90,1.1054692755207727,3.636543675990822,0.0684668259561127
monitor_output_test8.txt,9,SIMC,90,2.179228429637047,4.861169881387951,0.16519137931034442
monitor_output_test8.txt,9,IMC_robusto,90,8.079399036558478,10.563913076270952,4.010660219086079
monitor_output_test8.txt,10,IMC,100,3.0303030303030303,9.579517153059452,0.2356827568355967
monitor_output_test8.txt,10,Lee,100,0.8440401468380534,2.668214031286964,0.07246610232257522
monitor_output_test8.txt,10,SIMC,100,1.7900308267163871,3.617429702257089,0.13922020202020274
monitor_output_test8.txt,10,IMC_robusto,100,7.804260470690683,8.24914903966599,4.792222062718967
monitor_output_test8.txt,11,IMC,110,3.055555555555556,10.611004808135682,0.21237027343787657
monitor_output_test8.txt,11,Lee,110,1.287615405098049,4.471492337844536,0.058219247328765926
monitor_output_test8.txt,11,SIMC,110,2.502120929474238,6.175347018167875,0.17390490740740727
monitor_output_test8.txt,11,IMC_robusto,110,8.020577072835156,12.910273412247474,3.2341366514331495
monitor_output_test8.txt,12,IMC,120,3.0022516887665747,10.80877838557524,0.20709881828765353
monitor_output_test8.txt,12,Lee,120,1.1122514823085377,4.004354407154857,0.05955818075949371
monitor_output_test8.txt,12,SIMC,120,2.1786195316428834,5.374662715290198,0.1502837127845887
monitor_output_test8.txt,12,IMC_robusto,120,7.8304226873946545,11.579622483861536,3.4368342212282914
monitor_output_test8.txt,13,IMC,130,3.05594734367654,10.40942636013468,0.2230241133096488
monitor_output_test8.txt,13,Lee,130,0.9192032123743187,3.1310677420567767,0.06761529309268262
monitor_output_test8.txt,13,SIMC,130,1.895071822048956,4.198404936979689,0.13830300893276926
monitor_output_test8.txt,13,IMC_robusto,130,7.895897666324847,9.440774711123428,4.286254569558339
monitor_output_test8.txt,14,IMC,140,3.0114003011400303,10.961787364279116,0.2044255857741533
monitor_output_test8.txt,14,Lee,140,1.153213059420494,4.19780669421186,0.05814885655244927
monitor_output_test8.txt,14,SIMC,140,2.24974061575521,5.662673683541387,0.15272115867211555
monitor_output_test8.txt,14,IMC_robusto,140,7.866815517524612,12.109360103016778,3.3171056974884015
monitor_output_test8.txt,15,IMC,150,3.0494002846106936,10.735038080305747,0.216407867768953
monitor_output_test8.txt,15,Lee,150,1.0519245965899278,3.7031709674168947,0.06355190790166149
monitor_output_test8.txt,15,SIMC,150,2.087064410849219,4.94088500154878,0.14811343769058744
monitor_output_test8.txt,15,IMC_robusto,150,7.926936946322377,10.810887737949137,3.772524098920708
monitor_output_test8.txt,16,IMC,160,2.995132909022838,10.622526591571638,0.20859240797229386
monitor_output_test8.txt,16,Lee,160,1.1497685866815475,4.077764746060339,0.059284529661679325
monitor_output_test8.txt,16,SIMC,160,2.2424715315277792,5.503092155025427,0.15617421689754152
